area_sqm,rooms,floor,floor_count,build_year,latitude,longitude,distance_to_center,poi_count,distance_to_school,distance_to_healthcare,distance_to_post_office,distance_to_kindergarten,distance_to_restaurant,distance_to_college,distance_to_pharmacy,has_parking,has_balcony,has_elevator,has_security,has_storage,price,listing_year,listing_month
45,2,,4,1968,51.79539881,19.38408852,5.1,14,0.256,3.33,0.113,0.31,0.202,1.036,0.196,1,1,0,1,0,289000,2024,2
45,2,,4,1971,51.78458,19.41659,2.65,9,0.592,1.265,0.32,0.365,0.242,0.217,0.246,1,1,1,1,1,295000,2024,2
53,3,3,4,,51.81848,19.41957,4.77,10,0.327,1.04,0.048,0.39,0.041,3.03,0.054,1,1,1,1,1,399000,2024,2
37,2,2,4,1969,51.74256,19.49637,5.19,16,0.085,1.375,0.574,0.19,0.268,2.393,0.146,1,1,1,1,1,329000,2024,2
37,2,2,4,1969,51.7429151,19.4964176,5.16,16,0.066,1.348,0.537,0.151,0.308,2.419,0.106,1,1,0,1,0,327000,2024,2
62.35,4,3,3,,51.77574,19.44648,0.86,32,0.217,0.458,0.159,0.098,0.05,1.037,0.135,1,1,1,1,0,419360,2024,2
45.43,3,1,5,2009,51.7504791,19.4686401,3.58,6,0.464,0.427,0.957,0.316,0.394,0.798,0.256,1,1,1,1,0,432000,2024,2
44.9,2,2,4,1966,51.72699474,19.4585949,6.07,11,0.209,1.342,0.336,0.132,0.335,0.74,0.247,1,1,1,1,1,335000,2024,2
98.9,4,1,2,2014,51.70320428,19.438591,8.78,3,0.35,1.077,1.151,0.229,0.546,3.533,0.608,1,1,1,1,0,819000,2024,2
26.88,1,1,4,1920,51.75431475,19.46679841,3.14,17,0.24,0.301,0.639,0.16,0.259,0.914,0.174,1,1,0,1,0,275000,2024,2
51,2,4,4,,51.718851,19.483005,7.23,23,0.421,0.216,0.298,0.271,0.1,1.595,0.142,1,1,1,1,0,450000,2024,2
54.3,3,5,10,1974,51.7469,19.49265,4.65,17,0.342,0.856,0.131,0.047,0.155,2.424,0.122,1,1,1,1,0,569000,2024,2
52.8,2,1,4,1992,51.80476,19.4359,2.89,2,0.879,1.473,0.765,0.41,0.825,2.093,0.579,1,1,1,1,0,435000,2024,2
65.46,3,8,8,,51.7623451,19.4578512,2.14,59,0.073,0.376,0.646,0.195,0.077,0.681,0.305,1,1,1,1,0,420000,2024,2
28.09,1,3,3,,51.73868,19.45115,4.77,11,0.158,1.553,0.489,0.122,0.466,0.527,0.489,1,1,1,1,0,270000,2024,2
27,1,1,4,,51.74367,19.50012,5.24,13,0.094,1.457,0.592,0.263,0.348,2.675,0.198,1,1,0,1,0,215000,2024,2
50.9,2,,4,2011,51.8183681,19.4483101,4.12,5,0.654,0.671,0.388,0.414,0.573,3.708,0.151,1,1,1,1,0,550000,2024,2
50,3,,4,,51.78709,19.43756,1.34,19,0.077,0.239,0.594,0.223,0.223,0.548,0.187,1,1,1,1,0,458000,2024,2
48,2,,4,,51.7671,19.5572,7.23,0,0.833,1.978,1.17,1.092,1.448,2.704,0.934,1,1,0,1,0,400000,2024,2
66.3,2,,3,,51.77517,19.46025,0.8,37,0.066,0.505,0.23,0.1,0.178,0.712,0.179,1,1,1,1,0,495000,2024,2
50.28,2,,14,2014,51.76259,19.5239,5.2,4,0.619,0.887,0.917,0.184,0.175,1.097,0.233,1,1,1,1,0,605000,2024,2
45,2,3,4,,51.7787,19.42973,1.75,11,0.127,1.091,0.72,0.172,0.299,1.096,0.228,1,1,1,1,0,380000,2024,2
37.18,2,4,4,1980,51.7162,19.4779,7.43,14,0.3,0.482,0.234,0.206,0.394,1.663,0.177,1,1,1,1,1,352000,2024,2
50.49,2,4,4,1980,51.7229,19.4955,7.09,5,0.43,0.732,0.604,0.152,0.395,2.032,0.37,1,1,1,1,1,425000,2024,2
47,2,1,10,1976,51.80043,19.4609,2.15,10,0.431,1.299,0.3,0.198,0.096,2.032,0.432,1,1,1,1,0,350000,2024,2
33.73,1,1,3,1960,51.78996,19.44752,1.06,15,0.128,0.491,0.278,0.457,0.224,0.572,0.322,1,1,1,1,1,252500,2024,2
34.95,2,4,4,1976,51.79069,19.47754,1.87,21,0.271,1.583,0.05,0.305,0.3,1.479,0.022,1,1,1,1,1,240000,2024,2
55,3,2,10,1970,51.7336,19.4765,5.53,30,0.279,0.298,0.244,0.024,0.189,0.7,0.207,1,1,1,1,1,420000,2024,2
72,3,4,4,,51.75338,19.4616,3.16,27,0.157,0.324,0.383,0.232,0.163,0.618,0.143,1,1,1,1,0,624000,2024,2
119.11,4,3,5,2010,51.75352,19.48231,3.64,15,0.227,0.207,0.068,0.288,0.054,1.58,0.311,1,1,1,1,0,964791,2024,2
45,2,4,5,2015,51.72320203,19.50109167,7.23,1,0.763,1.104,0.982,0.371,0.703,2.381,0.53,1,1,1,1,0,580000,2024,2
55.27,3,5,7,2024,51.761,19.4726,2.59,10,0.338,0.796,0.771,0.498,0.065,0.515,0.574,1,1,1,1,0,724360,2024,2
45.13,2,1,4,1970,51.79539881,19.38408852,5.1,14,0.256,3.33,0.113,0.31,0.202,1.036,0.196,1,1,1,1,0,375000,2024,2
63.8,3,3,4,1987,51.8184,19.4388,4.25,10,0.7,0.058,0.459,0.282,0.324,3.476,0.291,1,1,1,1,1,535000,2024,2
62,3,1,4,1970,51.72157,19.49582,7.24,5,0.357,0.705,0.592,0.036,0.3,2.113,0.221,1,1,1,1,0,535000,2024,2
47,2,,4,1963,51.73183,19.49094,6.06,17,0.151,1.292,0.173,0.193,0.226,1.577,0.174,1,1,1,1,1,379000,2024,2
46.6,2,5,10,1970,51.77404,19.42249,2.37,13,0.082,0.416,0.083,0.2,0.425,1.344,0.067,1,1,1,1,0,460000,2024,2
78,3,3,8,2022,51.82215,19.43696,4.68,13,0.505,0.485,0.387,0.435,0.292,3.119,0.224,1,1,1,1,0,675000,2024,2
33,2,2,3,2022,51.7760706,19.3692082,5.92,0,1.141,3.276,1.394,0.638,1.332,2.35,1.221,1,1,1,1,0,430000,2024,2
53,3,3,4,1970,51.74625,19.41029,4.97,22,0.185,0.119,0.357,0.022,0.215,2.955,0.107,1,1,1,1,0,408000,2024,2
41,2,4,4,,51.73183,19.50203,6.41,14,0.169,1.711,0.699,0.131,0.378,2.336,0.104,1,1,1,1,0,349000,2024,2
32,2,1,4,1969,51.72917,19.49725,6.51,13,0.137,1.273,0.679,0.234,0.443,1.999,0.227,1,1,1,1,0,310000,2024,2
47.15,3,3,4,1976,51.75554,19.48571,3.59,10,0.099,0.467,0.267,0.116,0.338,1.597,0.076,1,1,1,1,0,375000,2024,2
37.07,2,,4,1968,51.74928805,19.41952535,4.33,20,0.371,0.335,0.269,0.221,0.281,2.309,0.204,1,1,1,1,0,329000,2024,2
33,1,5,6,2020,51.7585156,19.4698279,2.76,10,0.196,0.516,0.869,0.262,0.338,0.662,0.376,1,1,1,1,0,420000,2024,2
32.42,1,6,11,1974,51.75135255,19.42763835,3.84,15,0.167,0.27,0.167,0.14,0.242,1.776,0.166,1,1,1,1,1,249000,2024,2
58,2,3,4,1960,51.73281,19.48011,5.69,26,0.295,0.556,0.146,0.071,0.068,0.878,0.23,1,1,1,1,0,690000,2024,2
45,2,4,4,,51.79539881,19.38408852,5.1,14,0.256,3.33,0.113,0.31,0.202,1.036,0.196,1,1,1,1,0,299000,2024,2
52.42,3,3,4,1968,51.79539881,19.38408852,5.1,14,0.256,3.33,0.113,0.31,0.202,1.036,0.196,1,1,0,1,0,430000,2024,2
35.56,2,3,3,2023,51.7760706,19.3692082,5.92,0,1.141,3.276,1.394,0.638,1.332,2.35,1.221,1,1,1,1,0,450000,2024,2
42,2,1,11,1975,51.74737221,19.49792683,4.82,15,0.331,1.139,0.255,0.162,0.219,2.777,0.166,1,1,1,1,1,350000,2024,2
45,2,1,3,1953,51.7885,19.4922,2.69,1,0.744,2.124,0.987,0.783,0.055,1.562,0.683,1,1,1,1,1,349900,2024,2
76.6,3,2,4,1993,51.747721,19.41779077,4.54,19,0.352,0.342,0.159,0.319,0.158,2.429,0.349,1,1,1,1,1,669000,2024,2
46.21,2,2,4,1970,51.730184,19.501525,6.55,12,0.078,1.552,0.827,0.065,0.545,2.291,0.228,1,1,1,1,1,339000,2024,2
75.3,3,2,4,2005,51.80686135,19.32851553,9.13,3,0.268,2.323,0.406,0.18,0.656,,0.857,1,1,1,1,1,620000,2024,2
42.96,2,1,10,1970,51.74548577,19.4919734,4.75,18,0.346,0.93,0.277,0.052,0.312,2.38,0.27,1,1,1,1,1,349000,2024,2
30.19,2,,4,1910,51.75004793,19.48838997,4.19,12,0.446,0.418,0.489,0.246,0.12,2.133,0.359,1,1,0,1,0,307000,2024,2
40.6,2,4,4,1970,51.73153,19.50134,6.42,15,0.116,1.655,0.695,0.074,0.396,2.286,0.086,1,1,1,1,0,349000,2024,2
46.1,2,,3,1969,51.7856,19.436,1.37,19,0.173,0.336,0.64,0.144,0.42,0.611,0.307,1,1,1,1,1,365000,2024,2
49,2,1,3,1961,51.776422,19.4259862,2.06,14,0.269,0.739,0.366,0.089,0.085,1.164,0.012,1,1,1,1,1,445000,2024,2
38,2,1,4,,51.7775531,19.4310505,1.69,11,0.242,1.106,0.69,0.328,0.289,1.251,0.255,1,1,1,1,1,349000,2024,2
54,3,3,4,,51.79309765,19.46333437,1.42,12,0.229,0.726,0.201,0.345,0.544,1.29,0.426,1,1,1,1,1,569000,2024,2
27,1,7,11,,51.79539881,19.38408852,5.1,14,0.256,3.33,0.113,0.31,0.202,1.036,0.196,1,1,1,1,0,275000,2024,2
57,3,8,10,1973,51.79329645,19.43936907,1.69,15,0.357,0.606,0.633,0.112,0.423,0.987,0.324,1,1,1,1,0,360000,2024,2
62,4,4,4,,51.730431,19.482536,5.99,13,0.177,0.842,0.181,0.241,0.244,0.985,0.411,1,1,1,1,1,430000,2024,2
79.77,3,6,9,2023,51.781153,19.4336763,1.45,10,0.268,0.828,0.836,0.38,0.682,0.884,0.369,1,1,1,1,1,990000,2024,2
46.6,2,5,10,,51.7726,19.4232,2.39,10,0.238,0.46,0.106,0.359,0.514,1.51,0.176,1,1,1,1,1,457000,2024,2
29,1,1,10,1980,51.79539881,19.38408852,5.1,14,0.256,3.33,0.113,0.31,0.202,1.036,0.196,1,1,1,1,1,225000,2024,2
37,2,6,11,,51.7429,19.4933,5.05,15,0.127,1.211,0.521,0.229,0.344,2.249,0.246,1,1,1,1,1,252000,2024,2
63.5,4,3,4,1980,51.81984,19.42989,4.59,12,0.335,0.635,0.087,0.343,0.096,3.172,0.15,1,1,1,1,1,500000,2024,2
56,3,4,4,1960,51.7854,19.42651,1.99,14,0.324,0.682,0.266,0.109,0.447,0.528,0.276,1,1,1,1,0,340000,2024,2
53.85,2,4,4,1885,51.7635018,19.4473215,2.07,19,0.302,0.144,0.175,0.255,0.148,1.375,0.17,1,1,1,1,0,350000,2024,2
39.05,2,2,3,1958,51.78508,19.43172,1.63,17,0.153,0.448,0.589,0.076,0.522,0.888,0.153,1,1,1,1,1,388900,2024,2
30.74,1,3,5,2024,51.7824959,19.5061907,3.54,0,1.12,2.546,1.327,0.655,0.952,1.326,0.85,1,1,1,1,0,338000,2024,2
33,1,,3,,51.8077189,19.4391243,3.11,1,0.927,1.133,1.04,0.238,1.136,2.487,0.862,1,1,1,1,0,279000,2024,2
46.1,2,3,3,,51.7855553,19.4360433,1.36,19,0.173,0.341,0.646,0.139,0.423,0.607,0.313,1,1,1,1,1,325000,2024,2
39.5,2,,2,,51.725,19.47948,6.51,4,0.561,0.694,0.207,0.344,0.487,0.947,0.463,1,1,1,1,1,340000,2024,2
45.41,2,21,23,1982,51.7585997,19.4604999,2.58,46,0.216,0.067,0.345,0.299,0.094,0.782,0.155,1,1,1,1,0,560000,2024,2
63.56,4,3,4,1979,51.82018281,19.41936493,4.94,7,0.254,0.906,0.19,0.293,0.162,2.997,0.179,1,1,1,1,0,488000,2024,2
50.07,2,,4,,51.73016474,19.47687149,5.91,19,0.522,0.616,0.198,0.291,0.237,0.594,0.214,1,1,1,1,1,350000,2024,2
56.05,2,,1,2013,51.73165,19.42757,5.85,1,0.439,1.92,0.563,1.217,1.343,1.671,0.677,1,1,1,1,0,579000,2024,2
38.5,2,2,11,,51.7971,19.4592,1.76,17,0.073,0.911,0.294,0.239,0.271,1.661,0.337,1,1,1,1,1,420000,2024,2
38.68,2,4,5,2009,51.7527046,19.4774588,3.56,10,0.155,0.393,0.386,0.572,0.072,1.452,0.408,1,1,1,1,0,465000,2024,2
75,3,3,4,2006,51.78858,19.43208,1.75,18,0.052,0.202,0.217,0.075,0.132,0.955,0.163,1,1,1,1,0,580000,2024,2
72.34,3,1,3,2021,51.82007604,19.4321537,4.56,9,0.483,0.504,0.181,0.481,0.173,3.197,0.076,1,1,1,1,0,723000,2024,2
61.45,3,4,11,1980,51.7914,19.4636,1.26,13,0.174,0.657,0.271,0.19,0.589,1.119,0.236,1,1,1,1,0,495000,2024,2
56.56,3,3,11,1970,51.7427724,19.47509745,4.53,8,0.196,0.649,0.864,0.453,0.391,1.364,0.05,1,1,1,1,1,419000,2024,2
68,3,1,3,1996,51.7645062,19.4824954,2.69,23,0.195,0.053,0.688,0.216,0.247,1.048,0.161,1,1,1,1,0,580000,2024,2
26,2,,2,,51.7592485,19.4559833,2.48,44,0.318,0.265,0.288,0.189,0.094,0.955,0.095,1,1,1,1,0,276315,2024,2
40,3,2,4,1976,51.73016474,19.47687149,5.91,19,0.522,0.616,0.198,0.291,0.237,0.594,0.214,1,1,1,1,1,375000,2024,2
51.4,3,4,11,,51.7611,19.4581,2.28,48,0.072,0.258,0.536,0.25,0.035,0.721,0.185,1,1,1,1,1,325000,2024,2
74.97,3,1,3,2000,51.706,19.4741,8.5,3,0.453,1.445,1.373,0.085,1.097,2.689,0.431,1,1,1,1,0,639000,2024,2
46.4,2,2,11,1978,51.7956,19.4507,1.59,25,0.171,0.739,0.107,0.066,0.34,1.236,0.219,1,1,1,1,1,340000,2024,2
91.6,4,1,3,1910,51.77122,19.46325,1.28,25,0.314,0.67,0.061,0.114,0.132,0.71,0.071,1,1,1,1,0,647000,2024,2
62.07,3,3,4,1990,51.7479321,19.5067218,5.17,2,0.566,0.863,0.861,0.462,0.822,2.79,0.488,1,1,1,1,1,589000,2024,2
31.2,1,1,3,1963,51.71551415,19.43084351,7.52,6,0.082,1.062,0.565,0.324,0.102,2.497,0.459,1,1,1,1,1,240000,2024,2
38,2,2,10,1975,51.7971,19.4587,1.75,23,0.04,0.9,0.277,0.265,0.239,1.641,0.309,1,1,1,1,0,440000,2024,2
53.79,4,3,4,1960,51.7179,19.48212,7.32,23,0.309,0.193,0.232,0.15,0.052,1.642,0.022,1,1,1,1,1,349000,2024,2
29.16,1,4,4,,51.73742,19.48838,5.42,18,0.231,1.091,0.123,0.296,0.044,1.618,0.007,1,1,1,1,0,223000,2024,2
28.51,1,,3,1950,51.77462,19.44472,1.03,19,0.289,0.566,0.213,0.138,0.159,1.164,0.306,1,1,1,1,1,176000,2024,2
47,2,,11,1977,51.77686,19.45481,0.52,42,0.25,0.267,0.294,0.284,0.062,0.608,0.078,1,1,1,1,1,422000,2024,2
44.64,2,,4,1970,51.8064416,19.460037,2.8,1,0.452,1.93,0.819,0.6,0.592,2.594,0.91,1,1,1,1,1,270000,2024,2
58,3,6,10,1970,51.79568763,19.38292122,5.19,21,0.343,3.408,0.076,0.254,0.187,1.119,0.186,1,1,1,1,1,475000,2024,2
27,1,,4,,51.7956,19.3802,5.36,17,0.181,3.531,0.231,0.146,0.209,1.266,0.187,1,1,1,1,1,215000,2024,2
56,2,4,4,1989,51.7407,19.48,4.86,5,0.369,0.785,0.761,0.629,0.046,1.447,0.381,1,1,1,1,0,430000,2024,2
64,3,3,4,,51.77528958,19.42525894,2.14,12,0.175,0.64,0.232,0.08,0.19,1.261,0.134,1,1,1,1,1,480000,2024,2
44,3,2,3,1920,51.7765,19.44126,1.08,10,0.44,0.827,0.458,0.415,0.343,0.986,0.319,1,1,1,1,0,419700,2024,2
52,3,3,4,,51.7393,19.5762,9.59,5,0.025,3.332,0.914,0.066,0.061,,0.461,1,1,1,1,0,495000,2024,2
57,3,4,4,1978,51.7595772,19.53017235,5.73,19,0.296,0.348,0.534,0.274,0.076,1.583,0.242,1,1,1,1,1,450000,2024,2
52.29,3,1,4,,51.75466221,19.41767952,3.93,6,0.174,0.658,0.617,0.112,0.589,2.527,0.116,1,1,1,1,1,470000,2024,2
51.27,2,,4,2022,51.74839,19.46716,3.78,9,0.253,0.473,0.814,0.112,0.213,0.664,0.508,1,1,1,1,0,660000,2024,2
52.25,3,4,4,1975,51.7288,19.48249,6.16,6,0.149,0.963,0.358,0.287,0.369,0.988,0.548,1,1,1,1,0,399000,2024,2
45.48,2,2,4,1965,51.78329,19.43518,1.36,11,0.186,0.586,0.822,0.121,0.672,0.694,0.455,1,1,1,1,1,400000,2024,2
42.42,2,,4,1978,51.81973,19.42842,4.62,14,0.248,0.69,0.137,0.27,0.153,3.155,0.224,1,1,1,1,1,399000,2024,2
25.61,1,9,10,1971,51.75941585,19.48292954,3.13,17,0.43,0.313,0.491,0.321,0.206,1.205,0.413,1,1,1,1,1,218000,2024,2
45.76,2,1,4,,51.7507013,19.4474225,3.46,7,0.339,1.085,0.701,1.004,0.233,0.453,0.549,1,1,1,1,1,395000,2024,2
50.93,2,3,3,1910,51.7741072,19.4480807,0.94,26,0.138,0.342,0.055,0.128,0.089,1.098,0.249,1,1,1,1,0,575000,2024,2
75,3,3,4,2007,51.78773,19.43199,1.71,18,0.089,0.227,0.303,0.046,0.227,0.924,0.103,1,1,1,1,0,580000,2024,2
62,3,1,4,1990,51.72268,19.49943,7.23,2,0.635,0.977,0.858,0.243,0.575,2.293,0.414,1,1,1,1,1,520000,2024,2
37,2,6,11,,51.7271,19.4655,6.09,14,0.15,1.032,0.376,0.199,0.426,0.366,0.315,1,1,1,1,1,252000,2024,2
45.3,2,1,11,,51.74635,19.48576,4.45,9,0.116,0.626,0.599,0.218,0.272,1.958,0.11,1,1,1,1,0,304900,2024,2
83.93,3,1,2,,51.79012,19.43078,1.91,14,0.141,0.339,0.025,0.268,0.035,0.943,0.03,1,1,1,1,0,449360,2024,2
30.94,1,10,11,,51.8186137,19.4298953,4.47,13,0.283,0.602,0.052,0.266,0.053,3.236,0.101,1,1,1,1,1,279000,2024,2
45,2,4,4,,51.79182,19.41489,2.97,9,0.21,1.431,0.095,0.282,0.561,0.169,0.099,1,1,1,1,0,285000,2024,2
44.67,2,1,10,1967,51.7971,19.4463,1.83,19,0.3,1.028,0.266,0.345,0.333,1.339,0.102,1,1,1,1,0,470000,2024,2
44.74,2,2,4,1970,51.7288,19.4945,6.47,11,0.156,1.131,0.541,0.231,0.424,1.812,0.168,1,1,1,1,0,335550,2024,2
77.1,4,1,2,1920,51.7703,19.448,1.33,22,0.144,0.601,0.36,0.136,0.178,1.463,0.075,1,1,1,1,0,560000,2024,2
45,2,4,4,,51.79539881,19.38408852,5.1,14,0.256,3.33,0.113,0.31,0.202,1.036,0.196,1,1,1,1,0,305000,2024,2
45.2,2,,4,,51.8064416,19.460037,2.8,1,0.452,1.93,0.819,0.6,0.592,2.594,0.91,1,1,1,1,0,330000,2024,2
62.26,3,,4,1989,51.73016474,19.47687149,5.91,19,0.522,0.616,0.198,0.291,0.237,0.594,0.214,1,1,1,1,0,530000,2024,2
34.6,2,4,10,,51.7325,19.4626,5.48,13,0.309,0.772,0.161,0.098,0.338,0.484,0.101,1,1,1,1,1,315000,2024,2
57,3,3,10,1976,51.7183072,19.4734251,7.14,8,0.442,0.786,0.37,0.437,0.401,1.339,0.157,1,1,1,1,0,439000,2024,2
69,3,1,1,2018,51.771731,19.5947716,9.69,0,1.822,4.465,2.92,2.056,2.269,,2.41,1,1,1,1,0,689000,2024,2
63.48,3,1,1,,51.7564986,19.4544631,2.78,24,0.116,0.464,0.038,0.466,0.193,0.842,0.302,1,1,0,1,0,347000,2024,2
44.23,2,2,4,,51.7913416,19.4739154,1.71,12,0.162,1.345,0.31,0.081,0.33,1.527,0.244,1,1,1,1,1,359000,2024,2
47,2,4,10,,51.7885,19.4922,2.69,1,0.744,2.124,0.987,0.783,0.055,1.562,0.683,1,1,1,1,0,438000,2024,2
90,4,1,4,2023,51.7760706,19.3692082,5.92,0,1.141,3.276,1.394,0.638,1.332,2.35,1.221,1,1,1,1,0,920000,2024,2
75,3,4,4,,51.7487,19.39,5.76,15,0.092,0.541,0.476,0.249,0.492,4.34,0.354,1,1,1,1,1,562500,2024,2
45.64,2,2,4,1965,51.783641,19.429857,1.73,12,0.171,0.651,0.52,0.129,0.7,0.796,0.302,1,1,1,1,0,400000,2024,2
69.7,3,2,4,,51.80641,19.32341,9.45,4,0.15,2.097,0.056,0.176,0.426,,0.651,1,1,1,1,1,620000,2024,2
46,2,4,4,,51.7645,19.5099,4.24,10,0.156,0.995,1.452,0.282,0.199,1.022,0.181,1,1,1,1,1,370000,2024,2
53,2,2,3,,51.7496,19.4947999,4.49,12,0.007,0.85,0.231,0.381,0.209,2.499,0.235,1,1,1,1,0,350000,2024,2
70,3,,5,,51.75165,19.465885,3.41,12,0.454,0.518,0.728,0.097,0.389,0.678,0.281,1,1,1,1,1,610000,2024,2
42.64,2,,4,,51.764637,19.475699,2.37,14,0.156,0.505,0.727,0.22,0.278,0.582,0.311,1,1,1,1,1,295000,2024,2
45,2,,4,1967,51.7923,19.3872,4.8,11,0.012,2.932,0.519,0.086,0.403,0.664,0.21,1,1,1,1,1,320000,2024,2
45,2,,4,1967,51.7923,19.3872,4.8,11,0.012,2.932,0.519,0.086,0.403,0.664,0.21,1,1,1,1,1,355000,2024,2
89.15,4,4,4,2014,51.794304,19.4244528,2.52,1,0.454,0.967,0.616,0.525,0.57,0.715,0.608,1,1,1,1,1,960000,2024,2
42,2,1,4,,51.7966,19.4373,2.06,16,0.159,0.908,0.266,0.233,0.128,1.381,0.159,1,1,1,1,1,335000,2024,2
37,2,8,10,1975,51.73519,19.49405,5.82,26,0.235,1.452,0.176,0.168,0.243,1.871,0.105,1,1,1,1,1,339900,2024,2
46.6,2,5,10,1970,51.77432505,19.42196708,2.39,13,0.077,0.39,0.131,0.177,0.435,1.306,0.103,1,1,1,1,0,457000,2024,2
38,2,1,3,1940,51.76351,19.47197,2.33,11,0.317,0.762,0.546,0.499,0.235,0.334,0.572,1,1,1,1,0,330000,2024,2
52.79,2,1,4,1959,51.78226,19.43251,1.53,9,0.128,0.721,0.747,0.274,0.737,0.905,0.339,1,1,1,1,0,460000,2024,2
68,2,2,4,2006,51.7650595,19.4527906,1.83,60,0.123,0.231,0.291,0.2,0.168,1,0.022,1,1,1,1,1,565000,2024,2
68.3,3,3,4,1995,51.82166667,19.42694444,4.86,13,0.299,0.49,0.326,0.254,0.375,2.921,0.288,1,1,1,1,1,630000,2024,2
38.2,2,2,10,1971,51.7970983,19.4593957,1.76,15,0.086,0.916,0.301,0.229,0.283,1.669,0.348,1,1,1,1,0,420000,2024,2
35,2,,1,,51.79136,19.4462706,1.24,13,0.192,0.613,0.453,0.28,0.226,0.704,0.417,1,1,1,1,0,270000,2024,2
62.19,3,1,4,1985,51.82185115,19.44593679,4.53,11,0.274,0.67,0.166,0.232,0.348,3.473,0.289,1,1,1,1,1,490000,2024,2
46,2,2,4,1965,51.7833,19.435,1.37,10,0.179,0.584,0.834,0.124,0.676,0.705,0.446,1,1,1,1,1,410000,2024,2
30,1,2,3,,51.80166667,19.4325,2.71,4,0.626,1.468,0.426,0.105,0.617,1.68,0.498,1,1,1,1,1,252000,2024,2
96.16,4,3,4,,51.7650595,19.4527906,1.83,60,0.123,0.231,0.291,0.2,0.168,1,0.022,1,1,0,1,0,460000,2024,2
71.19,4,4,10,1975,51.79383281,19.40610409,3.62,8,0.148,2.073,0.196,0.511,0.586,0.504,0.131,1,1,1,1,0,520000,2024,2
31,1,2,11,1980,51.77013,19.47525,1.89,4,0.61,0.519,0.783,0.522,0.335,0.663,0.359,1,1,1,1,0,295000,2024,2
43.8,2,6,10,,51.746426,19.494327,4.76,21,0.361,0.98,0.125,0.127,0.147,2.544,0.117,1,1,1,1,0,309000,2024,2
55.31,2,2,3,1930,51.771015,19.4386729,1.61,8,0.229,1.008,0.173,0.493,0.408,1.622,0.157,1,1,1,1,0,570000,2024,2
47,2,8,10,1975,51.79608,19.46285,1.71,8,0.106,0.933,0.395,0.285,0.48,1.601,0.515,1,1,1,1,0,400000,2024,2
36,2,2,4,,51.78007643,19.42542313,2.03,11,0.242,0.976,0.591,0.177,0.416,0.79,0.212,1,1,1,1,1,320000,2024,2
63,3,3,4,,51.7479415,19.5667971,8.57,4,0.573,2.314,0.536,0.192,0.546,4.251,0.333,1,1,1,1,0,499000,2024,2
65.59,3,9,12,1990,51.7701,19.4753,1.9,4,0.605,0.523,0.787,0.526,0.333,0.667,0.364,1,1,1,1,0,530000,2024,2
54.35,3,1,3,1987,51.75629604,19.52217051,5.42,9,0.165,0.762,0.469,0.1,0.114,1.753,0.036,1,1,1,1,1,490000,2024,2
43.1,2,1,4,,51.76056,19.49544,3.64,5,0.371,0.641,0.382,0.483,0.307,1.303,0.458,1,1,1,1,0,285000,2024,2
36,2,3,4,,51.7592485,19.4559833,2.48,44,0.318,0.265,0.288,0.189,0.094,0.955,0.095,1,1,0,1,0,358000,2024,2
46.91,2,,4,2012,51.73765,19.40596,5.92,4,0.788,1.011,0.345,0.523,0.46,3.167,0.339,1,1,1,1,0,450000,2024,2
66,3,1,3,,51.7209,19.4812,6.98,21,0.644,0.33,0.309,0.178,0.346,1.341,0.284,1,1,1,1,0,525000,2024,2
59.9,2,3,4,1965,51.79195,19.48231,2.22,13,0.421,1.926,0.315,0.122,0.18,1.701,0.124,1,1,1,1,1,490000,2024,2
60.5,2,2,2,1960,51.7731055,19.4594394,0.99,44,0.131,0.483,0.157,0.174,0.234,0.818,0.231,1,1,1,1,0,450000,2024,2
36.03,2,4,4,,51.73546,19.48479,5.52,23,0.031,0.815,0.272,0.153,0.293,1.295,0.323,1,1,1,1,0,265000,2024,2
50.07,2,,4,,51.71529,19.49104,7.78,15,0.125,0.423,0.339,0.093,0.418,2.26,0.418,1,1,1,1,0,350000,2024,2
44.5,2,2,4,1980,51.75923408,19.52528,5.45,14,0.24,0.595,0.535,0.266,0.324,1.481,0.143,1,1,1,1,1,355000,2024,2
53.5,2,1,4,,51.75925,19.45598,2.48,44,0.318,0.265,0.288,0.189,0.094,0.955,0.095,1,1,1,1,0,420000,2024,2
38.3,2,7,10,,51.79539881,19.38408852,5.1,14,0.256,3.33,0.113,0.31,0.202,1.036,0.196,1,1,1,1,0,305000,2024,2
42.42,2,,4,1980,51.81888,19.4291,4.51,15,0.238,0.661,0.071,0.232,0.085,3.244,0.153,1,1,1,1,1,399000,2024,2
38.67,2,,1,,51.73415421,19.45693405,5.27,6,0.51,1.109,0.284,0.467,0.57,0.371,0.452,1,1,1,1,1,340000,2024,2
51,2,1,3,2016,51.7378934,19.56868606,9.22,8,0.546,3.009,0.557,0.071,0.182,,0.163,1,1,1,1,1,565000,2024,2
35,1,1,3,,51.780948,19.452453,0.17,47,0.393,0.689,0.495,0.244,0.061,0.372,0.256,1,1,1,1,1,315000,2024,2
32.89,2,3,4,1963,51.7883,19.4629,0.94,19,0.14,0.583,0.141,0.181,0.573,0.785,0.111,1,1,1,1,1,277000,2024,2
52.45,3,6,11,1969,51.796,19.4557,1.61,23,0.2,0.736,0.38,0.321,0.026,1.425,0.317,1,1,1,1,0,520000,2024,2
47.98,2,3,4,1962,51.7497,19.4281,3.98,15,0.1,0.282,0.297,0.169,0.362,1.722,0.287,1,1,1,1,1,335000,2024,2
